도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
공무원 지방세법(2019)(이진욱 세무사의),7급 9급 공무원 시험 완벽 대비,20190404,취업/수험서,20000,10,361,0,8,0,0
플레이의 미학,게임과 놀이의 숨은 아름다움,20190329,컴퓨터/IT,30000,2.5,488,1,7,0,0
심리학 칸타타,인간관계를 위한 마음의 절대지식,20190315,인문,15000,0,336,1,7,0,0
서울교통공사 직업기초능력평가&실전모의고사(2019)(NCS),공사·공단 채용대비,20190503,취업/수험서,20000,8.8,408,0,22,0,0
미래의 교육(4차 산업혁명 시대 창의인재를 만드는),"아이의 창의력, 어떻게 키워줄 것인가?",20190402,인문,19800,9.2,576,1,6,0,0
초보자를 위한 유니티 입문,따라 하면서 배우는 2D & 3D 게임 개발,20190401,컴퓨터/IT,28000,8.8,384,1,14,0,0
주택관리사 2차 출제가능 문제집(2019) 세트(전2권)(전2권),,20190328,취업/수험서,60000,10,1888,0,17,0,0
학급긍정훈육법: 특수교육편(친절하며 단호한 교사를 위한),,20190415,인문,17500,10,248,0,14,0,0
해커스 증권투자 권유자문인력 최종 핵심정리 문제집(2019)(개정판),"핵심정리부터 실전까지 10일완성!
							
							
								|
								필수암기공식 30 수록",20190404,취업/수험서,25900,8.3,784,0,27,0,0
AWS 네트워킹 쿡북(클라우드 컴퓨팅),실습 위주로 쉽게 배우는 AWS 네트워킹 입문서,20190329,컴퓨터/IT,30000,0,378,1,11,0,0
영어 최신기출문제집(2019)(해커스 경찰),기출문제집도 해커스가 만들면 다릅니다!,20190404,취업/수험서,15900,10,312,0,10,0,0
임베디드 시스템 아키텍처,사물인터넷을 위한 임베디드 시스템의 기초,20190329,컴퓨터/IT,30000,0,396,1,13,0,0
PSAT 상황판단(민간경력자 5급/7급)(2019)(프라임법학원),,20190403,취업/수험서,20000,10,420,0,9,0,0
메타스플로잇 중심의 모의 침투(칼리 리눅스 입문자를 위한)(3판),KLCP 시험 대비 입문서 겸용,20190329,컴퓨터/IT,30000,0,340,0,16,0,0
원욱이형은 내친구 2.1(2019),"경찰채용 간부 승진
							
							
								|
								법원 검찰 9급 7급 /변호사 법원행시",20190328,취업/수험서,24000,9.1,302,0,13,0,0
소프트웨어 품질관리 실무 가이드,프로젝트 성공을 이끄는 소프트웨어 품질관리,20190402,컴퓨터/IT,25000,10,447,0,17,0,0
원유철 한국사 시풀모(2019),"시험장 가기전 마지막으로 풀어봐야될 모의고사
							
							
								|
								경찰채용 시험대비/총 16회분 수록",20190404,취업/수험서,10000,0,115,0,11,0,0
파이썬 라이브러리를 활용한 머신러닝,"사이킷런 핵심 개발자가 쓴 머신러닝과 데이터 과학 실무서
							
							
								|
								사이킷런 최신 버전을 반영한 풀컬러 번역개정판",20190329,컴퓨터/IT,32000,9.8,480,1,19,0,0
사주명리 인문학,사람과 운명과 극복에 관한 통찰,20190410,인문,22000,9.3,476,0,8,0,0
한권으로 끝내는 교육전문직 1교시 교직교양시험 합격 길라잡이(2019)(개정판),"교육전문직시험 및 교감면접대비
							
							
								|
								예상적중 문제 및 2019교육정책 총정리·요약",20190325,취업/수험서,45000,10,873,0,33,0,0
"파이썬을 이용한 머신러닝, 딥러닝 실전 앱 개발(위키북스 데이터 사이언스 시리즈 32)","실무에서 즉시 활용 가능한 머신러닝, 딥러닝 실전 앱 개발",20190328,컴퓨터/IT,27000,10,356,1,26,0,0
사랑을 알 수 있다면,불완전한 사람들의 완벽한 사랑,20190330,인문,15000,10,328,1,11,0,0
제3보험이론 암기노트(개정판),신체 손해사정사 2차 시험 약술문제 대비,20190401,취업/수험서,17000,10,220,0,11,0,0
유니티 게임 프로그래밍 바이블(위키북스 게임 개발 시리즈 23),23가지 다양한 게임을 만들면서 배우는 유니티 게임 개발의 모든 것,20190327,컴퓨터/IT,45000,8.6,628,1,16,0,0
"공통과목 FINAL 모의고사 (국어, 영어, 한국사)(2019)(봉투)(난공불락)",9급 대비,20190401,취업/수험서,15000,9.3,148,0,16,0,0
이중텐 국가를 말하다,"국가라면 꼭 해야 할 것, 절대 해서는 안 될것!",20190401,인문,20000,0,464,0,11,0,0
이것이 MariaDB다,"MariaDB 설치부터 PHP 연동까지 한번에!
							
							
								|
								MariaDB 10.3 반영",20190401,컴퓨터/IT,30000,8.9,588,0,12,0,0
김기훈 공무원 영어 하다 종합편 세트(전2권),,20190402,취업/수험서,16000,8.9,340,0,20,0,0
그때 내 마음은 왜 그랬을까?,서툰 감정을 멈추고 나를 지키는 심리 습관,20190405,인문,14000,8.9,268,1,16,0,0
이더리움 쿡북,"실전 예제와 함께 배우는 이더리움 기반 토큰, 게임, 스마트 계약, 댑 구현",20190329,컴퓨터/IT,35000,0,488,1,7,0,0
나는 달리기로 마음의 병을 고쳤다,막연한 불안과 우울을 ‘발로 치료한’ 러너의 이야기,20190412,인문,15500,8.3,316,1,18,0,0
NCS 국민건강보험공단 최신기출+봉투모의고사 3회분(2019 상반기)(NHIS),,20190510,취업/수험서,12000,9.1,216,0,28,0,0
나이 없는 시간: 나이 듦과 자기의 민족지,,20190320,인문,12000,9.2,144,1,23,0,0
한승연의 외환전문역 1종 한권으로 끝내기(2019)(5판),,20190503,취업/수험서,25000,9.3,376,0,22,0,0
이타심(양장본 HardCover),자신과 세상을 바꾸는 위대한 힘,20190402,인문,38000,10,1096,1,3,0,0
사회복지사 1급 한권으로 끝내기(2020)(시대에듀)(전면개정판 13판),부록: 10분 만에 정리하는 합격비책,20190905,취업/수험서,37000,9.4,1000,0,17,0,0
토론이 수업이 되려면,생각을 이끌어내는 토론 수업 안내서,20190412,인문,17000,7.5,324,0,11,0,0
컴퓨터시스템구조(독학사 2단계 컴퓨터과학과)(시대에듀),시험장에 가져가는 핵심요약집,20190503,취업/수험서,24000,10,436,0,8,0,0
헌법판례(2019)(이알쓰(이것만은 알고 쓰자)),사레형 및 기록형 문제대비,20190320,취업/수험서,12000,9.2,155,0,4,0,0
이종훈 민사소송법(2020),법원직ㆍ변호사 시험대비,20190403,취업/수험서,48000,10,862,0,9,0,0
핵심 OX 민사소송법(2020 대비)(Rainbow),,20190404,취업/수험서,24000,10,331,0,11,0,0
자료구조(독학사 2단계 컴퓨터과학과)(시대에듀),,20190503,취업/수험서,25000,10,532,0,4,0,0
대구도시철도공사 직업기초능력평가 & 실전모의고사(2019)(NCS)(철저한 분석을 통한 공사·공단 맞춤 시리?,"2018년 주요 공기업 기출복원문제, NCS 영역별 출제예상문제
							
							
								|
								한국사 출제예상문제 수록, 온라인모의고사 무료 제공",20190410,취업/수험서,23000,10,408,0,26,0,0
신용보증기금&기술보증기금 직업기초능력평가&기출면접(2019)(NCS)(철저한 분석을 통한 공사·공단 맞춤 시,2019년 신용보증기금/기술보증기금 채용대비,20190503,취업/수험서,20000,10,328,0,27,0,0
LEET 언어이해 7개년 기출문제집(UNION)(2판),19-13학년도 기출,20190507,취업/수험서,18000,10,256,0,19,0,0
죽고 싶지만 떡볶이는 먹고 싶어. 2,,20190503,시/에세이,13800,8.9,264,1,20,0,0
불안한 사냥꾼의 사회(북저널리즘 37),우리는 왜 서로를 혐오하는가,20190430,정치/사회,12000,10,106,0,11,0,0
도호쿠 홀리데이(2019-2020)(내 생애 최고의 휴가 홀리데이 42),"아오모리, 아키타, 이와테, 미야기, 야마가타",20190503,여행,16000,10,424,1,8,0,0
집은 어떻게 우리를 인간으로 만들었나(반양장),"석기 시대부터 부동산 버블까지, 신경인류학이 말하는 우리의 집",20190419,인문,18500,8.3,368,1,20,0,0
업무와 일상을 정리하는 새로운 방법 Notion,"에버노트, 원노트, 블로그, Wix, 엑셀 등 파편화된 도구를 하나로 통합한다
							
							
								|
								생각 정리부터 업무 생산성, 협업 관리 도구를 노션 하나로!",20190516,컴퓨터/IT,18000,9.6,368,1,26,0,0
다윈의 실험실,위대한《종의 기원》의 시작,20190430,과학,20000,10,632,1,7,0,0
빅아이엘츠 기출 VOCA(IELTS),"기출 빅데이터로 전과목 필수 어휘를 한방에 해결
							
							
								|
								과목별 특성에 최적화된 학습, 이것이 진짜 아이엘츠 보카 학습서",20190426,외국어,19800,9.4,528,0,13,0,0
ERP 정보관리사 물류 2급(2019)(에듀윌),무료특강(실무 기초 특강)/부록(FINAL 핵심노트),20190510,취업/수험서,18000,9.6,324,0,15,0,0
건축의 의경,동양과 서양의 건축은 어떻게 다른가,20190412,기술/공학,20000,0,344,0,6,0,0
파스타,72가지의 특별한 홈메이드 레시피,20190502,요리,17000,9.8,240,0,3,0,0
스티븐 프라이의 그리스 신화,,20190425,역사/문화,19500,9.3,512,1,15,0,0
소년이로(반양장),편혜영 소설집,20190429,소설,13000,9.1,256,1,4,0,0
영성가의 기도(양장본 HardCover),,20190430,종교,16000,10,264,1,7,0,0
미운맛 사탕(양장본 HardCover),,20190430,어린이(초등),12000,10,88,0,6,0,0
시작하는 너에게(웅진 세계 그림책 190)(양장본 HardCover),,20190429,유아(0~7세),13000,10,40,0,8,0,0
피어나다 네번째 세트,"페이퍼 커팅 아트
							
							
								|
								커팅매트+크롬커터 세트",20190520,취미/실용/스포츠,25000,10,128,0,11,0,0
We Just Moved!(CD1장포함)(Scholastic Reader Level 2),,20190401,어린이영어,11000,10,32,0,14,0,0
오래전 멀리 사라져버린,"루 버니 장편소설
							
							
								|
								미국 4대 추리/범죄 문학상을 석권한 화제작!",20190501,소설,15800,9.4,560,1,12,0,0
밑바닥부터 시작하는 딥러닝. 2,파이썬으로 직접 구현하며 배우는 순환 신경망과 자연어 처리,20190501,컴퓨터/IT,29000,9.7,420,1,17,0,0
내 인생이다 임마,오늘을 버텨내는 우리들에게,20190502,시/에세이,13800,9.2,264,1,9,0,0
시원스쿨 말하기 영어표현,생활 밀착형 주제를 회화 밀착형 표현으로 말하는,20190426,외국어,14000,9.1,292,0,13,0,0
ERP 정보관리사 생산 2급(2019)(에듀윌),무료특강(실무 기초 특강)/ 부록(FINAL 핵심노트),20190510,취업/수험서,18000,10,272,0,15,0,0
"예쁘고, 맛있고, 만들기 쉬운 사계절 떡",선물하기 좋은 사계절 떡 레시피 40,20190507,요리,16000,8.6,213,0,22,0,0
궁궐을 그리다,궐문에서 전각까지! 드로잉으로 느끼는 조선 궁궐 산책,20190425,역사/문화,15000,10,416,0,7,0,0
고독한 직업,,20190430,인문,14000,9.8,240,1,6,0,0
라멘이 과학이라면,미식 호기심에 지적 허기까지 채워 주는 한 그릇의 교양,20190430,과학,15000,8.9,248,1,9,0,0
김변의 방과 후 법률사무소,,20190430,정치/사회,15000,8.6,297,0,14,0,0
정본 방정환 전집 세트(전5권),,20190501,어린이(초등),300000,0,3876,0,12,0,0
Slim 만나성경(레드)(색인)(개역개정)(새찬송가)(특미니)(지퍼),,20190221,종교,24000,10,2112,0,9,0,0
예스 키즈존 전국 여행지 300(노키즈존 걱정 없는),,20190501,여행,19800,8.6,428,1,17,0,0
삼거리 양복점(웅진우리그림책 50)(양장본 HardCover),,20190425,유아(0~7세),13000,9.7,48,0,7,0,0
"나의 첫 월배너 자수. 1: MOM & DAD, Always loving you(자수 가이드 + 자수용품)(SOMSSI KIT)","손으로 만드는 소소한 행복
							
							
								|
								소중한 사람에게 평소 표현하지 못했던 마음 자수로 수놓아 전해보세요!",20190425,취미/실용/스포츠,8800,0,8,0,44,0,0
More For Me!(CD1장포함),,20190401,어린이영어,11000,0,30,0,12,0,0
마음순례(이선우의),,20190502,종교,17000,0,320,1,4,0,0
모두의 제주,,20190515,여행,16500,7.5,384,0,6,0,0
일본 가정식 반찬 결정판,,20190510,요리,21500,10,264,1,13,0,0
별의 계승자. 5: 미네르바의 임무,,20190510,소설,18000,9.4,560,1,19,0,0
"아무튼, 술(아무튼 시리즈 20)",오늘의 술을 피하기 위해서 우리는 늘 어제 마신 사람이 되어야 한다,20190507,시/에세이,9900,9.6,172,1,6,0,0
오스트레일리아가 우리나라 가까이 오고 있다고?(질문하는 과학 4),지구과학,20190510,과학,13000,10,216,1,25,0,0
기출 보카(2019)(해커스 공무원),"공무원 영어 필수 어휘 45일 완성!
							
							
								|
								7급 9급 공무원 시험 대비",20190513,취업/수험서,13900,9.5,346,0,5,0,0
황제의 외동딸. 7(디앤씨웹툰),,20190515,만화,12800,10,248,0,10,0,0
자본과 영혼,,20190506,인문,15000,10,288,1,6,0,0
알고리즘 트레이닝(프로그래밍인사이트),프로그래밍 대회 입문 가이드,20190509,컴퓨터/IT,25000,8.3,352,1,9,0,0
글로벌/로컬(부산대학교 한국민족문화연구소 L17),문화 생산과 초국적 상상계,20190430,정치/사회,38000,0,616,1,6,0,0
통구(1900년대 만주 고고학 연구자료 국역총서 1)(양장본 HardCover),집안 고구려 유적의 1945년 이전 조사 보고서,20190513,역사/문화,90000,10,364,0,2,0,0
방이봉방방(무지개가 뀐)(문학동네동시집 70),,20190503,어린이(초등),11500,9.8,96,0,5,0,0
"일 년에 하루, 밤에 피는 꽃(웅진 지식 그림책 53)(양장본 HardCover)",,20190429,유아(0~7세),13000,10,40,0,16,0,0
나무꾼과 호랑이 형님(영문)(양장본 HardCover),,20190401,어린이영어,9000,0,20,0,11,0,0
나의 첫 월배너 자수. 2: Love & Respect (자수 가이드 + 자수용품)(SOMSSI KIT),소중한 사람에게 평소 표현하지 못했던 마음 자수로 수놓아 전해보세요!,20190425,취미/실용/스포츠,8800,0,8,0,31,0,0
에어프라이어 레시피북(요리하는 사슴씨의),상세한 과정 소개로 누구나 맛있게!,20190503,요리,15000,9.2,200,0,11,0,0
우리의 세계가 끝날 무렵(W-novel(W노벨)),,20190430,소설,12000,10,368,1,13,0,0
퀀트 전략 파이썬으로 세워라,누구나 시작할 수 있는 파이썬 퀀트 투자 첫 단추,20190430,컴퓨터/IT,24000,9.3,304,1,15,0,0
"다르게 살아도 괜찮아, 오늘도 행복하니까!",,20190513,시/에세이,15800,10,376,1,23,0,0
한국사 최신기출문제집(2019)(해커스 경찰),"최근 8개년 경찰한국사 기출문제 수록
							
							
								|
								합격예측 모의고사 + 무료특강 제공",20190513,취업/수험서,16900,0,312,0,11,0,0
너무 붉어 아찔한 공산당 선언(만화로 보는),유네스코 세계기록유산으로 선정된 불멸의 고전,20190429,정치/사회,13000,10,92,1,16,0,0
황제의 외동딸. 7(한정판)(디앤씨웹툰),,20190515,만화,28000,10,248,0,10,0,0
퇴계의 사람 공부,"우리 시대의 언어로 다시 공부하는 삶의 의미, 인간의 도리",20190502,인문,15800,9.6,256,0,9,0,0
삼국지 세트(전6권),정사 비교 고증 완역판,20190426,역사/문화,108000,9.2,3440,1,6,0,0
와글와글 어린이 경제 수업(I need 25),,20190430,어린이(초등),10000,10,100,0,14,0,0
영리한 영문장 쓰기,"영문장의 골든키, 100 패턴을 획득하라!",20190426,어린이영어,14000,10,184,1,10,0,0
도쿄! 스토리를 찾아 떠나는 미식 산책,,20190430,여행,18000,10,400,1,21,0,0
더 높은 곳의 고양이(양장본 HardCover),,20190426,유아(0~7세),12000,10,48,0,11,0,0
나의 첫 월배너 자수. 3: Thank You(자수 가이드 + 자수용품)(SOMSSI KIT),소중한 사람에게 평소 표현하지 못했던 마음 자수로 수놓아 전해보세요!,20190425,취미/실용/스포츠,8800,0,8,0,25,0,0
나는 심리치료사입니다(양장본 HardCover),,20190425,인문,16000,9.2,259,1,11,0,0
대통령 문재인의 2년(양장본 HardCover)(전2권),공정한 사회와 일자리를 만드는 대통령 문재인,20190531,정치/사회,33000,7.7,900,1,11,0,0
한국사 적중 700제(2019)(해커스경찰),핵심이론+적중문제ㅣ합격예측 모의고사 + 무료특강 제공,20190513,취업/수험서,23900,10,484,0,11,0,0
모어 이펙티브 C#(2판),더 강력한 C# 코드를 구현하는 50가지 추가 전략과 기법,20190506,컴퓨터/IT,25000,0,300,1,10,0,0
큐브릭 게임,,20190430,소설,18800,5,516,1,6,0,0
살천!. 3(SL 코믹스),,20190510,만화,5000,10,130,1,6,0,0
하루10분 알파벳.영단어 따라쓰기: 초등 기초 영단어,,20190501,어린이영어,6600,10,108,0,29,0,0
한국사 비밀 37(우리도 몰랐던),,20190515,역사/문화,16000,0,376,1,9,0,0
드니 반반(모두를 위한 그림책 19)(양장본 HardCover),,20190430,어린이(초등),12000,0,40,1,5,0,0
에어프라이어 최강 레시피(다된다!),"집밥, 반찬, 홈파티 요리, 이유식, 간식",20190515,요리,13900,9.9,305,1,13,0,0
우주적인 안녕(문학과지성 시인선 528),하재연 시집,20190424,시/에세이,9000,8.9,143,0,7,0,0
Crazy About Cats 고양이(애니멀클래식)(양장본 HardCover),,20190425,유아(0~7세),14000,10,40,0,20,0,0
마블 스튜디오 캡틴 마블 위클리 플래너(캡틴마블)(스프링),,20190422,취미/실용/스포츠,8000,0,128,0,21,0,0
언어의 아이들(양장본 HardCover),아이들은 도대체 어떻게 언어를 배울까?,20190419,인문,18500,9.5,296,1,7,0,0
송쌤의 엔트리 게임 코딩 학교,초등 SW교과서 저자인 송쌤과 함께하는 엔트리 게임 코딩!,20190516,컴퓨터/IT,18000,10,328,0,16,0,0
인권도 차별이 되나요?,‘나는 괜찮다’고 여겼던 당신을 위한 인권사회학,20190503,정치/사회,15000,9.5,320,1,12,0,0
젠틀맨,,20190430,소설,13000,10,280,1,3,0,0
Mcmaster English Level. 1,,20190515,어린이영어,15800,0,100,0,25,0,0
공인중개사 2차 출제가능문제집 세트(2019)(에듀윌)(전4권),"공인중개사법령 및 중개실무, 부동산공법, 부동산공시법, 부동산세법",20190503,취업/수험서,82000,10,1640,0,19,0,0
밝히는 세계사,소설로 읽는 이탈리아 거물들의 이야기,20190429,역사/문화,15000,10,268,1,7,0,0
카페 시그니처 메뉴 101,세상의 커피 음료 그리고 디저트,20190515,요리,16000,9.5,256,0,14,0,0
너의 몸을 사랑하는 방법(그림책에 빠진 날 1)(양장본 HardCover),,20190520,어린이(초등),12000,10,40,0,13,0,0
"안녕, 나의 등대(비룡소의 그림동화 259)(양장본 HardCover)",,20190501,유아(0~7세),13000,9.5,48,0,9,0,0
흰 밤에 꿈꾸다(창비시선 431),정희성 시집,20190430,시/에세이,9000,10,108,0,8,0,0
마블 스튜디오 캡틴 마블 위클리 플래너(구스)(스프링),,20190422,취미/실용/스포츠,8000,0,128,0,21,0,0
정치적 올바름에 대하여,,20190501,인문,13500,9.1,208,1,12,0,0
누가 노무현을 죽였나,누구도 말하지 않은 진실,20190429,정치/사회,15800,9.6,448,0,11,0,0
"부역자들, 친일문인의 민낯",그들은 왜 민족과 역사 앞에 친일을 하였는가,20190501,역사/문화,20000,9.2,432,0,14,0,0
프로그래머를 위한 확률과 통계,,20190510,컴퓨터/IT,32000,9.2,444,1,16,0,0
Mcmaster English Level. 2,,20190515,어린이영어,16800,0,124,0,25,0,0
Who? Special 박항서,,20190510,어린이(초등),12800,9.4,180,1,16,0,0
경비지도사 한권끝장(2019),"경비지도사 1위, 핵심만 뽑았다! 단번에 1 2차 합격",20190509,취업/수험서,35000,10,1148,0,10,0,0
과자 만들 때 곤란해지면 읽는 책,,20190503,요리,13000,8.8,208,1,18,0,0
베를린 그림일기,a Berlin illustrated Diary,20190424,시/에세이,18000,10,336,0,8,0,0
배웅불(양장본 HardCover),,20190503,소설,12000,10,164,1,3,0,0
동그라미(양장본 HardCover),,20190505,유아(0~7세),15000,9.2,56,1,4,0,0
"우리 강아지, 이럴 땐 어쩌죠?",고민에 빠진 반려인을 위한 반려견 긴급 상담소,20190501,취미/실용/스포츠,16000,10,352,1,17,0,0
가시고기(양장본 HardCover),조창인 장편소설,20190510,소설,15000,9.7,360,1,4,0,0
김진원 Oikos 사회복지사1급 역대기출문제집(2020),전회분 진도별 /3교시 사회복지정책과 제도,20190510,취업/수험서,38000,10,1000,0,25,0,0
오디세이 세미나,인생을 항해하는 데는 나침반이 필요하다,20190430,인문,17800,5,427,1,8,0,0
역사를 재미난 이야기로 만든 사람들에 대한 역사책(양장본 HardCover),,20190430,역사/문화,14800,8.8,340,0,27,0,0
심플리 인 시즌,"지금, 우리가 계절을 살아가는 방법",20190507,요리,18000,10,332,0,8,0,0
파도는 잘못이 없다,그물에 걸린 고등어가 내게 가르쳐준 것들,20190501,시/에세이,13000,9.2,228,0,10,0,0
권정생 동화 읽기(천천히읽는책 34),,20190501,어린이(초등),12000,0,212,1,9,0,0
Mcmaster English Level. 3,,20190515,어린이영어,18800,0,213,0,25,0,0
52 헤르츠(양장본 HardCover),세상에서 가장 외로운 고래,20190508,유아(0~7세),17000,10,58,0,6,0,0
수학을 품은 야구공,야구 전문가들이 추천하는 야구보다 재미있는 수학 이야기,20190510,취미/실용/스포츠,14000,9.3,232,0,10,0,0
캐릭터를 살리는 배경 그리기 노하우(CLIP STUDIO PAINT),,20190430,컴퓨터/IT,22000,9.8,208,1,19,0,0
스피노자 매뉴얼,"인물, 사상, 유산",20190423,인문,15000,9.1,248,1,8,0,0
표석을 따라 제국에서 민국으로 걷다,,20190425,역사/문화,17800,10,400,0,19,0,0
김진원 Oikos 사회복지사 1급 기출해설서(2020),2019제17회시험문제ㅣA형,20190510,취업/수험서,10000,0,164,0,24,0,0
굽지 않아도 맛있는 카페 디저트,"오븐 없이 쉽고 예쁘게 만드는 케이크, 타르트, 푸딩",20190426,요리,12800,7.5,116,1,17,0,0
앗! 생물인 정브르가 왔다: 절지동물 편,만화로 배우는 희귀동물 키우기,20190501,어린이(초등),11800,10,176,1,22,0,0
"BTS: 서툴지만 진실되게, 두려워도 당당하게(양장본 HardCover)","BTS와 ARMY, 서로를 향한 사랑스러운 응원이 담긴 팬 북",20190613,시/에세이,13800,6.7,64,1,25,0,0
초등영문법 777. 1,나의 첫 문법 파트너,20190410,어린이영어,7700,9.8,120,0,12,0,0
사용자 경험 지도(UX 프로페셔널),사용자 입장에서 더 나은 제품을 만드는,20190514,컴퓨터/IT,35000,6.3,416,1,9,0,0
제이콥의 방(버지니아 울프 전집 4)(양장본 HardCover),“버지니아 울프의 방대한 문학세계를 완성하다”,20190515,소설,12000,10,273,0,6,0,0
따뜻해(양장본 HardCover),김환영 그림책,20190430,유아(0~7세),12000,0,48,0,3,0,0
손바느질 손뜨개 소품 DIY,참 쉬운 나만의 생활 소품 만들기,20190401,취미/실용/스포츠,19800,0,286,0,15,0,0
책갈피의 기분,책 만들고 글 쓰는 일의 피 땀 눈물에 관하여,20190429,시/에세이,14000,10,248,1,7,0,0
마르가리타의 모험. 1: 수상한 해적선의 등장(학교종이땡땡땡 6),,20190425,어린이(초등),10000,9.6,88,0,25,0,0
초등영문법 777. 2,나의 첫 문법 파트너,20190410,어린이영어,7700,9.7,112,0,12,0,0
해커스 투자자산운용사 최종핵심정리문제집(2019),"시험에 나올 문제만 담아 한 권으로 합격!
							
							
								|
								실전모의고사 최다 수록(3회)",20190509,취업/수험서,32900,9.6,764,0,21,0,0
댈러웨이 부인(버지니아 울프 전집 5)(양장본 HardCover),“버지니아 울프의 방대한 문학세계를 완성하다”,20190515,소설,12000,8.6,276,0,7,0,0
먹어도 먹어도 줄지 않는 죽(그림책이 참 좋아 57)(양장본 HardCover),최숙희 그림책,20190507,유아(0~7세),13000,9.2,40,0,15,0,0
유니티 게임 제작(가장 쉬운),1인 게임 만들어 돈벌기,20190510,컴퓨터/IT,25000,10,336,1,9,0,0
수제청 정리노트(손경희의),새콤달콤 나만의 홈카페 즐기기,20190430,요리,15000,8.4,184,0,8,0,0
"축음기, 영화, 타자기(우리 시대의 고전 24)(양장본 HardCover)",,20190330,인문,35000,9.5,564,1,12,0,0
공통사활 신사전. 4(바둑 신사전 시리즈),최신 실전 활용사활 총정리,20190419,취미/실용/스포츠,18000,0,504,0,11,0,0
퓨마의 오랜 밤,,20190515,어린이(초등),11000,10,140,0,8,0,0
김동준 소방관계법규. 2(2020),소방학박사가 집필한 책,20190510,취업/수험서,27000,10,544,0,13,0,0
스페인의 맛,"미식의 나라, 스페인을 가다",20190515,요리,18000,9.2,308,0,6,0,0
초등영문법 777. 3,나의 첫 문법 파트너,20190410,어린이영어,7700,9.8,112,0,12,0,0
재미있고 빠른 읽기 떼는 동화: 받침 없는 글자(양장본 HardCover),,20190501,유아(0~7세),12000,8.5,80,0,26,0,0
무지개 새(아시아 문학선 22),,20190510,소설,13000,0,256,0,5,0,0
전산세무 1급(2019)(EBS 에듀윌),"이론편+실무/기출편
							
							
								|
								무료특강 72강, Self 플래너 제공",20190510,컴퓨터/IT,29000,10,1116,0,7,0,0
실전 필승마작,,20190430,취미/실용/스포츠,20000,2.5,224,0,7,0,0
꿈라밸(양장본 HardCover),지금을 고민하는 나에게,20190430,시/에세이,14800,9.5,304,0,3,0,0
질문하는 삶,살면서 한 번쯤은 짚고 넘어가야 할 것들,20190419,인문,15000,10,312,1,6,0,0
설민석의 한국사 대모험. 10,임시정부 편: 공갈이는 어디에?,20190507,어린이(초등),12000,9.7,200,1,16,0,0
"굿바이, 헤이세이(양장본 HardCover)",,20190510,소설,13800,7.5,208,1,9,0,0
초등영문법 777. 4,나의 첫 문법 파트너,20190410,어린이영어,7700,9.5,104,0,12,0,0
읽기 떼는 동화: 받침 있는 글자(재미있고 빠른)(양장본 HardCover),,20190501,유아(0~7세),12000,8.9,80,0,18,0,0
이동기 영어 실전동형 모의고사(2019)(봉투형),"지방직/서울시 공무원 시험 대비, 총 5회 모의고사 수록",20190515,취업/수험서,8000,9.7,80,0,16,0,0
드론 나혼자 코딩,유튜버가 알려주는 모바일 앱,20190515,컴퓨터/IT,18000,10,208,1,9,0,0
우리 산책할까요(양장본 HardCover),내 인생에 들어온 네 강아지,20190425,시/에세이,15500,10,284,0,8,0,0
잠시 고양이면 좋겠어,왜 그럴까? 어떤 마음일까?,20190430,취미/실용/스포츠,14800,9.7,208,1,11,0,0
러셀 서양철학사(을유사상고전),,20190430,인문,32000,9.5,1056,1,8,0,0
라인프렌즈 초등학생 바른 글씨 수업,글씨 쓰는 힘이 평생 공부 습관을 만든다,20190502,어린이(초등),13000,8.6,152,0,19,0,0
나 좀 멋져(마음씨앗 그림책 34)(양장본 HardCover),,20190425,유아(0~7세),12000,10,40,0,6,0,0
초등영문법 777. 5,나의 첫 문법 파트너,20190410,어린이영어,7700,9.5,112,0,12,0,0
나는 네가 보지 못하는 것을 봐,독일아동청소년문학상 60주년 기념 작품집,20190502,소설,13800,10,240,1,17,0,0
외환전문역 2종 최종정리문제집(2019)(와우패스)(개정판),"최신 출제경향 완벽반영, 핵심용어 무료동영상 제공, 온라인 모의고사 무료
							
							
								|
								핵심체크포인트 자료집 제공",20190601,취업/수험서,24000,0,360,0,16,0,0
PMP PRIDE(국제공인 PMP/CAPM 자격취득 문제집),출제 유형 분석과 최신 트렌드를 반영한 전문가 엄선 문제 & 풀이,20190510,컴퓨터/IT,32000,10,584,0,9,0,0
반려견을 위한 질병백과,강아지는 아프다고 말하지 못합니다.,20190410,취미/실용/스포츠,25000,10,408,0,12,0,0
사람을 읽고 책과 만나다(정민 산문집 2),말은 끝나도 뜻은 미처 끝나지 않는다,20190515,인문,14800,10,304,1,13,0,0
"편지, 쓰고 볼 일입니다","지금, 삶이 잘 익어 가도록",20190505,시/에세이,13800,0,248,0,13,0,0
바른 손글씨 과학 330(초등학생을 위한),지구 생물 인체 필수 단어,20190510,어린이(초등),8500,10,92,0,13,0,0
파이토치 첫걸음(아이러브A.I. 16),딥러닝 모델 생성에서 애플리케이션 개발까지,20190509,컴퓨터/IT,24000,0,232,1,8,0,0
빨간 모자의 숲(그림책 숲 18)(양장본 HardCover),,20190501,유아(0~7세),19000,0,40,0,8,0,0
초등영문법 777. 6,나의 첫 문법 파트너,20190410,어린이영어,7700,10,112,0,12,0,0
집에만 있긴 싫고,장혜현 에세이,20190503,시/에세이,15000,9.8,276,0,9,0,0
